2721000;FABRICAÇÃO DE PILHAS, BATERIAS E ACUMULADORES ELÉTRICOS, EXCETO PARA VEÍCULOS AUTOMOTORES
3104700;FABRICAÇÃO DE COLCHÕES
4729699;COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS EM GERAL OU ESPECIALIZADO EM PRODUTOS ALIMENTÍCIOS NÃO ESPECIFICADOS ANTERIORMENTE
9609203;ALOJAMENTO, HIGIENE E EMBELEZAMENTO DE ANIMAIS
5021102;TRANSPORTE POR NAVEGAÇÃO INTERIOR DE CARGA, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL, EXCETO TRAVESSIA
8020000;ATIVIDADES DE MONITORAMENTO DE SISTEMAS DE SEGURANÇA
3299002;FABRICAÇÃO DE CANETAS, LÁPIS E OUTROS ARTIGOS PARA ESCRITÓRIO
6190699;OUTRAS ATIVIDADES DE TELECOMUNICAÇÕES NÃO ESPECIFICADAS ANTERIORMENTE
4212000;CONSTRUÇÃO DE OBRAS-DE-ARTE ESPECIAIS
4542101;REPRESENTANTES COMERCIAIS E AGENTES DO COMÉRCIO DE MOTOCICLETAS E MOTONETAS, PEÇAS E ACESSÓRIOS
4921302;TRANSPORTE RODOVIÁRIO COLETIVO DE PASSAGEIROS, COM ITINERÁRIO FIXO, INTERMUNICIPAL EM REGIÃO METROPOLITANA
4921301;TRANSPORTE RODOVIÁRIO COLETIVO DE PASSAGEIROS, COM ITINERÁRIO FIXO, MUNICIPAL
2330301;FABRICAÇÃO DE ESTRUTURAS PRÉ-MOLDADAS DE CONCRETO ARMADO, EM SÉRIE E SOB ENCOMENDA
2330302;FABRICAÇÃO DE ARTEFATOS DE CIMENTO PARA USO NA CONSTRUÇÃO
2330303;FABRICAÇÃO DE ARTEFATOS DE FIBROCIMENTO PARA USO NA CONSTRUÇÃO
2330304;FABRICAÇÃO DE CASAS PRÉ-MOLDADAS DE CONCRETO
2330305;PREPARAÇÃO DE MASSA DE CONCRETO E ARGAMASSA PARA CONSTRUÇÃO
9491000;ATIVIDADES DE ORGANIZAÇÕES RELIGIOSAS
6520100;SEGUROS-SAÚDE
2599399;FABRICAÇÃO DE OUTROS PRODUTOS DE METAL NÃO ESPECIFICADOS ANTERIORMENTE
2110600;FABRICAÇÃO DE PRODUTOS FARMOQUÍMICOS
2311700;FABRICAÇÃO DE VIDRO PLANO E DE SEGURANÇA
5211799;DEPÓSITOS DE MERCADORIAS PARA TERCEIROS, EXCETO ARMAZÉNS GERAIS E GUARDA-MÓVEIS
7320300;PESQUISAS DE MERCADO E DE OPINIÃO PÚBLICA
8599602;CURSOS DE PILOTAGEM
7420003;LABORATÓRIOS FOTOGRÁFICOS
5510803;MOTÉIS
2740602;FABRICAÇÃO DE LUMINÁRIAS E OUTROS EQUIPAMENTOS DE ILUMINAÇÃO
4613300;REPRESENTANTES COMERCIAIS E AGENTES DO COMÉRCIO DE MADEIRA, MATERIAL DE CONSTRUÇÃO E FERRAGENS
2740601;FABRICAÇÃO DE LÂMPADAS
4686902;COMÉRCIO ATACADISTA DE EMBALAGENS
3832700;RECUPERAÇÃO DE MATERIAIS PLÁSTICOS
4541201;COMÉRCIO POR ATACADO DE MOTOCICLETAS E MOTONETAS
4299501;CONSTRUÇÃO DE INSTALAÇÕES ESPORTIVAS E RECREATIVAS
7739003;ALUGUEL DE PALCOS, COBERTURAS E OUTRAS ESTRUTURAS DE USO TEMPORÁRIO, EXCETO ANDAIMES
4645103;COMÉRCIO ATACADISTA DE PRODUTOS ODONTOLÓGICOS
4763605;COMÉRCIO VAREJISTA DE EMBARCAÇÕES E OUTROS VEÍCULOS RECREATIVOS PEÇAS E ACESSÓRIOS
5914600;ATIVIDADES DE EXIBIÇÃO CINEMATOGRÁFICA
4753900;COMÉRCIO VAREJISTA ESPECIALIZADO DE ELETRODOMÉSTICOS E EQUIPAMENTOS DE ÁUDIO E VÍDEO
5211701;ARMAZÉNS GERAIS - EMISSÃO DE WARRANT
151201;CRIAÇÃO DE BOVINOS PARA CORTE
2814301;FABRICAÇÃO DE COMPRESSORES PARA USO INDUSTRIAL, PEÇAS E ACESSÓRIOS
5211702;GUARDA-MÓVEIS
8542200;EDUCAÇÃO PROFISSIONAL DE NÍVEL TECNOLÓGICO
4399103;OBRAS DE ALVENARIA
2099101;FABRICAÇÃO DE CHAPAS, FILMES, PAPÉIS E OUTROS MATERIAIS E PRODUTOS QUÍMICOS PARA FOTOGRAFIA
9329802;EXPLORAÇÃO DE BOLICHES
4530701;COMÉRCIO POR ATACADO DE PEÇAS E ACESSÓRIOS NOVOS PARA VEÍCULOS AUTOMOTORES
4929904;ORGANIZAÇÃO DE EXCURSÕES EM VEÍCULOS RODOVIÁRIOS PRÓPRIOS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL
1540800;FABRICAÇÃO DE PARTES PARA CALÇADOS, DE QUALQUER MATERIAL
6491300;SOCIEDADES DE FOMENTO MERCANTIL - FACTORING
4929901;TRANSPORTE RODOVIÁRIO COLETIVO DE PASSAGEIROS, SOB REGIME DE FRETAMENTO, MUNICIPAL
4929902;TRANSPORTE RODOVIÁRIO COLETIVO DE PASSAGEIROS, SOB REGIME DE FRETAMENTO, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL
6143400;OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE
9329801;DISCOTECAS, DANCETERIAS, SALÕES DE DANÇA E SIMILARES
6110899;SERVIÇOS DE TELECOMUNICAÇÕES POR FIO NÃO ESPECIFICADOS ANTERIORMENTE
4292801;MONTAGEM DE ESTRUTURAS METÁLICAS
5229099;OUTRAS ATIVIDADES AUXILIARES DOS TRANSPORTES TERRESTRES NÃO ESPECIFICADAS ANTERIORMENTE
2920401;FABRICAÇÃO DE CAMINHÕES E ÔNIBUS
1093701;FABRICAÇÃO DE PRODUTOS DERIVADOS DO CACAU E DE CHOCOLATES
4756300;COMÉRCIO VAREJISTA ESPECIALIZADO DE INSTRUMENTOS MUSICAIS E ACESSÓRIOS
6622300;CORRETORES E AGENTES DE SEGUROS, DE PLANOS DE PREVIDÊNCIA COMPLEMENTAR E DE SAÚDE
2759799;FABRICAÇÃO DE OUTROS APARELHOS ELETRODOMÉSTICOS NÃO ESPECIFICADOS ANTERIORMENTE, PEÇAS E ACESSÓRIOS
1510600;CURTIMENTO E OUTRAS PREPARAÇÕES DE COURO
7119799;ATIVIDADES TÉCNICAS RELACIONADAS À ENGENHARIA E ARQUITETURA NÃO ESPECIFICADAS ANTERIORMENTE
5590603;PENSÕES (ALOJAMENTO)
2063100;FABRICAÇÃO DE COSMÉTICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL
5811500;EDIÇÃO DE LIVROS
2822402;FABRICAÇÃO DE MÁQUINAS, EQUIPAMENTOS E APARELHOS PARA TRANSPORTE E ELEVAÇÃO DE CARGAS, PEÇAS E ACESSÓRIOS
7120100;TESTES E ANÁLISES TÉCNICAS
4784900;COMÉRCIO VAREJISTA DE GÁS LIQÜEFEITO DE PETRÓLEO (GLP)
1099601;FABRICAÇÃO DE VINAGRES
115600;CULTIVO DE SOJA
1629301;FABRICAÇÃO DE ARTEFATOS DIVERSOS DE MADEIRA, EXCETO MÓVEIS
3011302;CONSTRUÇÃO DE EMBARCAÇÕES PARA USO COMERCIAL E PARA USOS ESPECIAIS, EXCETO DE GRANDE PORTE
3314704;MANUTENÇÃO E REPARAÇÃO DE COMPRESSORES
6203100;DESENVOLVIMENTO E LICENCIAMENTO DE PROGRAMAS DE COMPUTADOR NÃO-CUSTOMIZÁVEIS
4641903;COMÉRCIO ATACADISTA DE ARTIGOS DE ARMARINHO
4761003;COMÉRCIO VAREJISTA DE ARTIGOS DE PAPELARIA
4641901;COMÉRCIO ATACADISTA DE TECIDOS
6612605;AGENTES DE INVESTIMENTOS EM APLICAÇÕES FINANCEIRAS
6612602;DISTRIBUIDORAS DE TÍTULOS E VALORES MOBILIÁRIOS
7410202;DECORAÇÃO DE INTERIORES
3101200;FABRICAÇÃO DE MÓVEIS COM PREDOMINÂNCIA DE MADEIRA
6821801;CORRETAGEM NA COMPRA E VENDA E AVALIAÇÃO DE IMÓVEIS
6821802;CORRETAGEM NO ALUGUEL DE IMÓVEIS
6492100;SECURITIZAÇÃO DE CRÉDITOS
9529105;REPARAÇÃO DE ARTIGOS DO MOBILIÁRIO
9529104;REPARAÇÃO DE BICICLETAS, TRICICLOS E OUTROS VEÍCULOS NÃO-MOTORIZADOS
9529106;REPARAÇÃO DE JÓIAS
9529101;REPARAÇÃO DE CALÇADOS, BOLSAS E ARTIGOS DE VIAGEM
9529103;REPARAÇÃO DE RELÓGIOS
9529102;CHAVEIROS
1610201;SERRARIAS COM DESDOBRAMENTO DE MADEIRA
1092900;FABRICAÇÃO DE BISCOITOS E BOLACHAS
7119701;SERVIÇOS DE CARTOGRAFIA, TOPOGRAFIA E GEODÉSIA
1830001;REPRODUÇÃO DE SOM EM QUALQUER SUPORTE
7119704;SERVIÇOS DE PERÍCIA TÉCNICA RELACIONADOS À SEGURANÇA DO TRABALHO
4757100;COMÉRCIO VAREJISTA ESPECIALIZADO DE PEÇAS E ACESSÓRIOS PARA APARELHOS ELETROELETRÔNICOS PARA USO DOMÉSTICO, EXCETO INFORMÁTICA E COMUNICAÇÃO
8640202;LABORATÓRIOS CLÍNICOS
8640201;LABORATÓRIOS DE ANATOMIA PATOLÓGICA E CITOLÓGICA
8640205;SERVIÇOS DE DIAGNÓSTICO POR IMAGEM COM USO DE RADIAÇÃO IONIZANTE, EXCETO TOMOGRAFIA
2014200;FABRICAÇÃO DE GASES INDUSTRIAIS
7490199;OUTRAS ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS NÃO ESPECIFICADAS ANTERIORMENTE
1742799;FABRICAÇÃO DE PRODUTOS DE PAPEL PARA USO DOMÉSTICO E HIGIÊNICO-SANITÁRIO NÃO ESPECIFICADOS ANTERIORMENTE
810006;EXTRAÇÃO DE AREIA, CASCALHO OU PEDREGULHO E BENEFICIAMENTO ASSOCIADO
6021700;ATIVIDADES DE TELEVISÃO ABERTA
7420002;ATIVIDADES DE PRODUÇÃO DE FOTOGRAFIAS AÉREAS E SUBMARINAS
4644302;COMÉRCIO ATACADISTA DE MEDICAMENTOS E DROGAS DE USO VETERINÁRIO
4541203;COMÉRCIO A VAREJO DE MOTOCICLETAS E MOTONETAS NOVAS
4541202;COMÉRCIO POR ATACADO DE PEÇAS E ACESSÓRIOS PARA MOTOCICLETAS E MOTONETAS
4541205;COMÉRCIO A VAREJO DE PEÇAS E ACESSÓRIOS PARA MOTOCICLETAS E MOTONETAS
4541204;COMÉRCIO A VAREJO DE MOTOCICLETAS E MOTONETAS USADAS
6423900;CAIXAS ECONÔMICAS
4673700;COMÉRCIO ATACADISTA DE MATERIAL ELÉTRICO
9321200;PARQUES DE DIVERSÃO E PARQUES TEMÁTICOS
6493000;ADMINISTRAÇÃO DE CONSÓRCIOS PARA AQUISIÇÃO DE BENS E DIREITOS
4912403;TRANSPORTE METROVIÁRIO
2829199;FABRICAÇÃO DE OUTRAS MÁQUINAS E EQUIPAMENTOS DE USO GERAL NÃO ESPECIFICADOS ANTERIORMENTE, PEÇAS E ACESSÓRIOS
8690901;ATIVIDADES DE PRÁTICAS INTEGRATIVAS E COMPLEMENTARES EM SAÚDE HUMANA
2341900;FABRICAÇÃO DE PRODUTOS CERÂMICOS REFRATÁRIOS
2342701;FABRICAÇÃO DE AZULEJOS E PISOS
4761002;COMÉRCIO VAREJISTA DE JORNAIS E REVISTAS
4761001;COMÉRCIO VAREJISTA DE LIVROS
2342702;FABRICAÇÃO DE ARTEFATOS DE CERÂMICA E BARRO COZIDO PARA USO NA CONSTRUÇÃO, EXCETO AZULEJOS E PISOS
8630503;ATIVIDADE MÉDICA AMBULATORIAL RESTRITA A CONSULTAS
8630502;ATIVIDADE MÉDICA AMBULATORIAL COM RECURSOS PARA REALIZAÇÃO DE EXAMES COMPLEMENTARES
8630501;ATIVIDADE MÉDICA AMBULATORIAL COM RECURSOS PARA REALIZAÇÃO DE PROCEDIMENTOS CIRÚRGICOS
8630506;SERVIÇOS DE VACINAÇÃO E IMUNIZAÇÃO HUMANA
8630504;ATIVIDADE ODONTOLÓGICA COM RECURSOS PARA REALIZAÇÃO DE PROCEDIMENTOS CIRÚRGICOS
1099699;FABRICAÇÃO DE OUTROS PRODUTOS ALIMENTÍCIOS NÃO ESPECIFICADOS ANTERIORMENTE
3514000;DISTRIBUIÇÃO DE ENERGIA ELÉTRICA
2212900;REFORMA DE PNEUMÁTICOS USADOS
1741902;FABRICAÇÃO DE PRODUTOS DE PAPEL, CARTOLINA, PAPEL-CARTÃO E PAPELÃO ONDULADO PARA USO COMERCIAL E DE ESCRITÓRIO, EXCETO FORMULÁRIO CONTÍNUO
7830200;FORNECIMENTO E GESTÃO DE RECURSOS HUMANOS PARA TERCEIROS
4679604;COMÉRCIO ATACADISTA ESPECIALIZADO DE MATERIAIS DE CONSTRUÇÃO NÃO ESPECIFICADOS ANTERIORMENTE
2943300;FABRICAÇÃO DE PEÇAS E ACESSÓRIOS PARA O SISTEMA DE FREIOS DE VEÍCULOS AUTOMOTORES
8219901;FOTOCÓPIAS
4543900;MANUTENÇÃO E REPARAÇÃO DE MOTOCICLETAS E MOTONETAS
5310502;ATIVIDADES DE FRANQUEADAS E PERMISSIONÁRIAS DO CORREIO NACIONAL
5310501;ATIVIDADES DO CORREIO NACIONAL
6511101;SEGUROS DE VIDA
6511102;PLANOS DE AUXÍLIO-FUNERAL
4789001;COMÉRCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS
7420004;FILMAGEM DE FESTAS E EVENTOS
4789002;COMÉRCIO VAREJISTA DE PLANTAS E FLORES NATURAIS
6619302;CORRESPONDENTES DE INSTITUIÇÕES FINANCEIRAS
4645102;COMÉRCIO ATACADISTA DE PRÓTESES E ARTIGOS DE ORTOPEDIA
4789007;COMÉRCIO VAREJISTA DE EQUIPAMENTOS PARA ESCRITÓRIO
7420001;ATIVIDADES DE PRODUÇÃO DE FOTOGRAFIAS, EXCETO AÉREA E SUBMARINA
5240101;OPERAÇÃO DOS AEROPORTOS E CAMPOS DE ATERRISSAGEM
4789008;COMÉRCIO VAREJISTA DE ARTIGOS FOTOGRÁFICOS E PARA FILMAGEM
2062200;FABRICAÇÃO DE PRODUTOS DE LIMPEZA E POLIMENTO
4681801;COMÉRCIO ATACADISTA DE ÁLCOOL CARBURANTE, BIODIESEL, GASOLINA E DEMAIS DERIVADOS DE PETRÓLEO, EXCETO LUBRIFICANTES, NÃO REALIZADO POR TRANSPORTADOR RETALHISTA (TRR)
8660700;ATIVIDADES DE APOIO À GESTÃO DE SAÚDE
3812200;COLETA DE RESÍDUOS PERIGOSOS
210103;CULTIVO DE PINUS
4614100;REPRESENTANTES COMERCIAIS E AGENTES DO COMÉRCIO DE MÁQUINAS, EQUIPAMENTOS, EMBARCAÇÕES E AERONAVES
8800600;SERVIÇOS DE ASSISTÊNCIA SOCIAL SEM ALOJAMENTO
8291100;ATIVIDADES DE COBRANÇA E INFORMAÇÕES CADASTRAIS
8130300;ATIVIDADES PAISAGÍSTICAS
2910701;FABRICAÇÃO DE AUTOMÓVEIS, CAMIONETAS E UTILITÁRIOS
6470101;FUNDOS DE INVESTIMENTO, EXCETO PREVIDENCIÁRIOS E IMOBILIÁRIOS
5250802;ATIVIDADES DE DESPACHANTES ADUANEIROS
5022002;TRANSPORTE POR NAVEGAÇÃO INTERIOR DE PASSAGEIROS EM LINHAS REGULARES, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL, EXCETO TRAVESSIA
5022001;TRANSPORTE POR NAVEGAÇÃO INTERIOR DE PASSAGEIROS EM LINHAS REGULARES, MUNICIPAL, EXCETO TRAVESSIA
4669901;COMÉRCIO ATACADISTA DE BOMBAS E COMPRESSORES PARTES E PEÇAS
2522500;FABRICAÇÃO DE CALDEIRAS GERADORAS DE VAPOR, EXCETO PARA AQUECIMENTO CENTRAL E PARA VEÍCULOS
4713003;LOJAS DUTY FREE DE AEROPORTOS INTERNACIONAIS
7112000;SERVIÇOS DE ENGENHARIA
899199;EXTRAÇÃO DE OUTROS MINERAIS NÃO-METÁLICOS NÃO ESPECIFICADOS ANTERIORMENTE
8550302;ATIVIDADES DE APOIO À EDUCAÇÃO, EXCETO CAIXAS ESCOLARES
3299001;FABRICAÇÃO DE GUARDA-CHUVAS E SIMILARES
4930201;TRANSPORTE RODOVIÁRIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANÇAS, MUNICIPAL
4652400;COMÉRCIO ATACADISTA DE COMPONENTES ELETRÔNICOS E EQUIPAMENTOS DE TELEFONIA E COMUNICAÇÃO
4391600;OBRAS DE FUNDAÇÕES
4755501;COMÉRCIO VAREJISTA DE TECIDOS
4755503;COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO
4755502;COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO
4930203;TRANSPORTE RODOVIÁRIO DE PRODUTOS PERIGOSOS
4321500;INSTALAÇÃO E MANUTENÇÃO ELÉTRICA
4618401;REPRESENTANTES COMERCIAIS E AGENTES DO COMÉRCIO DE MEDICAMENTOS, COSMÉTICOS E PRODUTOS DE PERFUMARIA
4618402;REPRESENTANTES COMERCIAIS E AGENTES DO COMÉRCIO DE INSTRUMENTOS E MATERIAIS ODONTO-MÉDICO-HOSPITALARES
1813001;IMPRESSÃO DE MATERIAL PARA USO PUBLICITÁRIO
6010100;ATIVIDADES DE RÁDIO
2219600;FABRICAÇÃO DE ARTEFATOS DE BORRACHA NÃO ESPECIFICADOS ANTERIORMENTE
4684299;COMÉRCIO ATACADISTA DE OUTROS PRODUTOS QUÍMICOS E PETROQUÍMICOS NÃO ESPECIFICADOS ANTERIORMENTE
4669999;COMÉRCIO ATACADISTA DE OUTRAS MÁQUINAS E EQUIPAMENTOS NÃO ESPECIFICADOS ANTERIORMENTE PARTES E PEÇAS
9319199;OUTRAS ATIVIDADES ESPORTIVAS NÃO ESPECIFICADAS ANTERIORMENTE
1359600;FABRICAÇÃO DE OUTROS PRODUTOS TÊXTEIS NÃO ESPECIFICADOS ANTERIORMENTE
133499;CULTIVO DE FRUTAS DE LAVOURA PERMANENTE NÃO ESPECIFICADAS ANTERIORMENTE
4763603;COMÉRCIO VAREJISTA DE BICICLETAS E TRICICLOS PEÇAS E ACESSÓRIOS
4763602;COMÉRCIO VAREJISTA DE ARTIGOS ESPORTIVOS
4763601;COMÉRCIO VAREJISTA DE BRINQUEDOS E ARTIGOS RECREATIVOS
5620104;FORNECIMENTO DE ALIMENTOS PREPARADOS PREPONDERANTEMENTE PARA CONSUMO DOMICILIAR
4752100;COMÉRCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS DE TELEFONIA E COMUNICAÇÃO
4618499;OUTROS REPRESENTANTES COMERCIAIS E AGENTES DO COMÉRCIO ESPECIALIZADO EM PRODUTOS NÃO ESPECIFICADOS ANTERIORMENTE
4763604;COMÉRCIO VAREJISTA DE ARTIGOS DE CAÇA, PESCA E CAMPING
4623109;COMÉRCIO ATACADISTA DE ALIMENTOS PARA ANIMAIS
4623108;COMÉRCIO ATACADISTA DE MATÉRIAS-PRIMAS AGRÍCOLAS COM ATIVIDADE DE FRACIONAMENTO E ACONDICIONAMENTO ASSOCIADA
5822100;EDIÇÃO INTEGRADA À IMPRESSÃO DE JORNAIS
4635402;COMÉRCIO ATACADISTA DE CERVEJA, CHOPE E REFRIGERANTE
2813500;FABRICAÇÃO DE VÁLVULAS, REGISTROS E DISPOSITIVOS SEMELHANTES, PEÇAS E ACESSÓRIOS
4649499;COMÉRCIO ATACADISTA DE OUTROS EQUIPAMENTOS E ARTIGOS DE USO PESSOAL E DOMÉSTICO NÃO ESPECIFICADOS ANTERIORMENTE
5819100;EDIÇÃO DE CADASTROS, LISTAS E OUTROS PRODUTOS GRÁFICOS
4621400;COMÉRCIO ATACADISTA DE CAFÉ EM GRÃO
9609201;CLÍNICAS DE ESTÉTICA E SIMILARES
8599699;OUTRAS ATIVIDADES DE ENSINO NÃO ESPECIFICADAS ANTERIORMENTE
6920601;ATIVIDADES DE CONTABILIDADE
1012101;ABATE DE AVES
6619303;REPRESENTAÇÕES DE BANCOS ESTRANGEIROS
2861500;FABRICAÇÃO DE MÁQUINAS PARA A INDÚSTRIA METALÚRGICA, PEÇAS E ACESSÓRIOS, EXCETO MÁQUINAS-FERRAMENTA
9511800;REPARAÇÃO E MANUTENÇÃO DE COMPUTADORES E DE EQUIPAMENTOS PERIFÉRICOS
133402;CULTIVO DE BANANA
4731800;COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES
2660400;FABRICAÇÃO DE APARELHOS ELETROMÉDICOS E ELETROTERAPÊUTICOS E EQUIPAMENTOS DE IRRADIAÇÃO
3250706;SERVIÇOS DE PRÓTESE DENTÁRIA
4615000;REPRESENTANTES COMERCIAIS E AGENTES DO COMÉRCIO DE ELETRODOMÉSTICOS, MÓVEIS E ARTIGOS DE USO DOMÉSTICO
1532700;FABRICAÇÃO DE TÊNIS DE QUALQUER MATERIAL
2512800;FABRICAÇÃO DE ESQUADRIAS DE METAL
4399101;ADMINISTRAÇÃO DE OBRAS
1412602;CONFECÇÃO, SOB MEDIDA, DE PEÇAS DO VESTUÁRIO, EXCETO ROUPAS ÍNTIMAS
1412601;CONFECÇÃO DE PEÇAS DO VESTUÁRIO, EXCETO ROUPAS ÍNTIMAS E AS CONFECCIONADAS SOB MEDIDA
4399105;PERFURAÇÃO E CONSTRUÇÃO DE POÇOS DE ÁGUA
2543800;FABRICAÇÃO DE FERRAMENTAS
1351100;FABRICAÇÃO DE ARTEFATOS TÊXTEIS PARA USO DOMÉSTICO
3321000;INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTOS INDUSTRIAIS
8111700;SERVIÇOS COMBINADOS PARA APOIO A EDIFÍCIOS, EXCETO CONDOMÍNIOS PREDIAIS
4662100;COMÉRCIO ATACADISTA DE MÁQUINAS, EQUIPAMENTOS PARA TERRAPLENAGEM, MINERAÇÃO E CONSTRUÇÃO PARTES E PEÇAS
2593400;FABRICAÇÃO DE ARTIGOS DE METAL PARA USO DOMÉSTICO E PESSOAL
2811900;FABRICAÇÃO DE MOTORES E TURBINAS, PEÇAS E ACESSÓRIOS, EXCETO PARA AVIÕES E VEÍCULOS RODOVIÁRIOS
4649408;COMÉRCIO ATACADISTA DE PRODUTOS DE HIGIENE, LIMPEZA E CONSERVAÇÃO DOMICILIAR
4649407;COMÉRCIO ATACADISTA DE FILMES, CDS, DVDS, FITAS E DISCOS
4649404;COMÉRCIO ATACADISTA DE MÓVEIS E ARTIGOS DE COLCHOARIA
4649405;COMÉRCIO ATACADISTA DE ARTIGOS DE TAPEÇARIA PERSIANAS E CORTINAS
4649402;COMÉRCIO ATACADISTA DE APARELHOS ELETRÔNICOS DE USO PESSOAL E DOMÉSTICO
4649403;COMÉRCIO ATACADISTA DE BICICLETAS, TRICICLOS E OUTROS VEÍCULOS RECREATIVOS
8720499;ATIVIDADES DE ASSISTÊNCIA PSICOSSOCIAL E À SAÚDE A PORTADORES DE DISTÚRBIOS PSÍQUICOS, DEFICIÊNCIA MENTAL E DEPENDÊNCIA QUÍMICA NÃO ESPECIFICADAS ANTERIORMENTE
4649401;COMÉRCIO ATACADISTA DE EQUIPAMENTOS ELÉTRICOS DE USO PESSOAL E DOMÉSTICO
3512300;TRANSMISSÃO DE ENERGIA ELÉTRICA
4679603;COMÉRCIO ATACADISTA DE VIDROS, ESPELHOS E VITRAIS
6142600;OPERADORAS DE TELEVISÃO POR ASSINATURA POR MICROONDAS
5250804;ORGANIZAÇÃO LOGÍSTICA DO TRANSPORTE DE CARGA
5223100;ESTACIONAMENTO DE VEÍCULOS
5120000;TRANSPORTE AÉREO DE CARGA
5250801;COMISSARIA DE DESPACHOS
1031700;FABRICAÇÃO DE CONSERVAS DE FRUTAS
5250803;AGENCIAMENTO DE CARGAS, EXCETO PARA O TRANSPORTE MARÍTIMO
4789004;COMÉRCIO VAREJISTA DE ANIMAIS VIVOS E DE ARTIGOS E ALIMENTOS PARA ANIMAIS DE ESTIMAÇÃO
4713002;LOJAS DE VARIEDADES, EXCETO LOJAS DE DEPARTAMENTOS OU MAGAZINES
4645101;COMÉRCIO ATACADISTA DE INSTRUMENTOS E MATERIAIS PARA USO MÉDICO, CIRÚRGICO, HOSPITALAR E DE LABORATÓRIOS
4713001;LOJAS DE DEPARTAMENTOS OU MAGAZINES
1122401;FABRICAÇÃO DE REFRIGERANTES
7733100;ALUGUEL DE MÁQUINAS E EQUIPAMENTOS PARA ESCRITÓRIO
4930202;TRANSPORTE RODOVIÁRIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANÇAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL
4930204;TRANSPORTE RODOVIÁRIO DE MUDANÇAS
3313999;MANUTENÇÃO E REPARAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS NÃO ESPECIFICADOS ANTERIORMENTE
1921700;FABRICAÇÃO DE PRODUTOS DO REFINO DE PETRÓLEO
3511500;GERAÇÃO DE ENERGIA ELÉTRICA
3511501;
6432800;BANCOS DE INVESTIMENTO
6424701;BANCOS COOPERATIVOS
4635403;COMÉRCIO ATACADISTA DE BEBIDAS COM ATIVIDADE DE FRACIONAMENTO E ACONDICIONAMENTO ASSOCIADA
6424703;COOPERATIVAS DE CRÉDITO MÚTUO
3211602;FABRICAÇÃO DE ARTEFATOS DE JOALHERIA E OURIVESARIA
