110;Botijão de Gás
150;Curso de Línguas
113;Camping / Náutica / Pesca / ( Barraca, Lampião, Barco, Vela, Motor, Anzol, Vara, Jet Ski )
157;Transporte ( Rodoviário, Passageiros, Cargas, Aéreo, Marítimo, etc. )
156;Transporte  ( Passageiros, Cargas )
277;Prestadora de Serviço de Reabilitação de Nome
36;Alimentos infantis (leites próprios para crianças tipo nan, sopinha, neston, mucilon, cremogema)
278;Informações sobre o Procon
238;Intercâmbio Cultural
239;Lavanderia / Tinturaria
83;Condomínio
234;Curso de Informática
235;Curso de Línguas
236;Cursos Livres Outros
237;Academia de Ginástica / Natação / Esportes
230;Aparelhos de ginástica
231;Seguro
233;Escola ( Pré, 1º, 2º Graus e Superior )
48;Venda por telemarketing
49;Venda por Internet
86;Seguro
45;Chocolate (em pó, barra, tabletes, bombons)
112;Brinquedos
118;Material de Acabamento de Construção Pronto (Portão, Azulejos, Tintas, Pisos Para Revestimento, Paviflex )
1;Padaria ( Pão-Francês, Pão de Centeio, Bolos, Bombas, Biscoitos, Massas Prontas Para Tortas, Docinhos, Confeitos e Outros )
5;Bares, Docerias, Chopperias, Casas Noturnas e Afins
9;Bolacha, biscoitos e petiscos
146;Aparelho DVD
200;Seguro Saúde
144;Cartões de descontos
145;Motos
142;Produtos de Decoração ( Cinzeiro, Vasos, Abajur )
204;Estética ( Clínica de Emagrecimento / Plástica / Implante de Cabelos / Salão de Beleza )
140;Eletroeletrônico Importado
141;Outros Produtos Importados
208;Farmácia / Drogaria
77;Sociedade em conta de participação
76;Outros Contratos
75;Comércio de Ouro
74;Banco de Dados ( SPC - SERASA - ETC. )
73;Estabelecimento / Loja - Compra a Prazo
72;Leasing
71;Venda Programada
70;Titulo de Capitalização
79;Seguro
78;CARTÕES DE DESCONTOS
2;Supermercado ( Paes e Outros Produtos Feitos na Panificadora do Supermercado, Verduras, Frutas e Legumes In Natura, Carnes Cruas e Peixes Frescos do
263;Profissional Liberal ( Contador, Arquiteto )
262;Estacionamento ( Particular, Supermercado, Shopping, Etc. )
261;Despachante
260;Radiochamada / Pager
266;Plano de Assistência Funerária
